RootAr,RootCode,RootEn,RootWordId,ChapterNo,MeaningEn,VerseNo,WordAr,WordNo,GrammarFormDesc,
ق ط ر,qTr,qāf ṭā rā,1575,14,tar,50,قَطِرَانٍ,3,Noun,
ق ط ر,qTr,qāf ṭā rā,1575,18,molten copper,96,قِطۡرًاؕ‏,19,Noun,
ق ط ر,qTr,qāf ṭā rā,1575,33,all its sides,14,اَقۡطَارِهَا,5,Noun,
ق ط ر,qTr,qāf ṭā rā,1575,34,(of) molten copper,12,الۡقِطۡرِؕ,10,Noun,
ق ط ر,qTr,qāf ṭā rā,1575,55,(the) regions,33,اَقۡطَارِ,9,Noun,
ق ص و,qSw,qāf ṣād wāw,1574,8,the farther,42,الۡقُصۡوٰى,7,Adjective,
ق ص و,qSw,qāf ṣād wāw,1574,17,Al-Masjid Al-Aqsa,1,الۡاَقۡصَا,11,Adjective,
ق ص و,qSw,qāf ṣād wāw,1574,19,remote,22,قَصِيًّا‏,5,Adjective,
ق ص و,qSw,qāf ṣād wāw,1574,28,(the) farthest end,20,اَقۡصَا,4,Noun,
ق ص و,qSw,qāf ṣād wāw,1574,36,(the) farthest end,20,اَقۡصَا,3,Noun,
ق س س,qss,qāf sīn sīn,1573,5,(are) priests,82,قِسِّيۡسِيۡنَ,22,Noun,
ق س ر,qsr,qāf sīn rā,1572,74,a lion,51,قَسۡوَرَةٍؕ‏,3,Noun,
ق ص م,qSm,qāf ṣād mīm,1571,21,We (have) shattered,11,قَصَمۡنَا,2,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,2,will lend,245,يُقۡرِضُ,4,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,2,a loan,245,قَرۡضًا,6,Noun,
ق ر ض,qrD,qāf rā ḍād,1570,5,and you loan,12,وَاَقۡرَضۡتُمُ,24,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,5,a loan,12,قَرۡضًا,26,Noun,
ق ر ض,qrD,qāf rā ḍād,1570,18,passing away from them,17,تَّقۡرِضُهُمۡ,12,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,57,will loan,11,يُقۡرِضُ,4,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,57,a loan,11,قَرۡضًا,6,Noun,
ق ر ض,qrD,qāf rā ḍād,1570,57,and who lend,18,وَاَقۡرَضُوۡا,4,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,57,a loan,18,قَرۡضًا,6,Noun,
ق ر ض,qrD,qāf rā ḍād,1570,64,you loan,17,تُقۡرِضُوا,2,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,64,a loan,17,قَرۡضًا,4,Noun,
ق ر ض,qrD,qāf rā ḍād,1570,73,and loan,20,وَاَقۡرِضُوۡا,57,Verb,
ق ر ض,qrD,qāf rā ḍād,1570,73,a loan,20,قَرۡضًا,59,Noun,
ق ن ط,qnT,qāf nūn ṭā,1569,15,the despairing,55,الۡقٰنِطِيۡنَ‏,7,Noun,
ق ن ط,qnT,qāf nūn ṭā,1569,15,despairs,56,يَّقۡنَطُ,3,Verb,
ق ن ط,qnT,qāf nūn ṭā,1569,30,despair,36,يَقۡنَطُوۡنَ‏,15,Verb,
ق ن ط,qnT,qāf nūn ṭā,1569,39,despair,53,تَقۡنَطُوۡا,8,Verb,
ق ن ط,qnT,qāf nūn ṭā,1569,41,(and) despairs,49,قَنُوۡطٌ‏,11,Noun,
ق ن ط,qnT,qāf nūn ṭā,1569,42,they have despaired,28,قَنَطُوۡا,8,Verb,
ق ض ض,qDD,qāf ḍād ḍād,1568,18,collapse,77,يَّـنۡقَضَّ,17,Verb,
ن و ص,nwS,nūn wāw ṣād,1567,38,(for) escape,3,مَنَاصٍ‏,10,Noun,
ن ط ق,nTq,nūn ṭā qāf,1566,21,speak,63,يَنۡطِقُوۡنَ‏,9,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,21,(can) speak,65,يَنۡطِقُوۡنَ‏,9,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,23,(which) speaks,62,يَّـنۡطِقُ,8,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,27,(the) language,16,مَنۡطِقَ,8,Noun,
ن ط ق,nTq,nūn ṭā qāf,1566,27,speak,85,يَنۡطِقُوۡنَ‏,8,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,37,you speak,92,تَنۡطِقُوۡنَ‏,4,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,41,Allah made us speak,21,اَنۡطَقَنَا,7,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,41,makes speak,21,اَنۡطَقَ,10,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,45,speaks,29,يَنۡطِقُ,3,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,51,speak,23,تَنۡطِقُوۡنَ‏,9,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,53,he speaks,3,يَنۡطِقُ,2,Verb,
ن ط ق,nTq,nūn ṭā qāf,1566,77,they will speak,35,يَنۡطِقُوۡنَۙ‏,4,Verb,
ن ص ي,nSy,nūn ṣād yā,1565,11,of its forelock,56,بِنَاصِيَتِهَاؕ,13,Noun,
ن ص ي,nSy,nūn ṣād yā,1565,55,by the forelocks,41,بِالنَّوَاصِىۡ,5,Noun,
ن ص ي,nSy,nūn ṣād yā,1565,96,by the forelock,15,بِالنَّاصِيَةِۙ‏,6,Noun,
ن ص ي,nSy,nūn ṣād yā,1565,96,A forelock,16,نَاصِيَةٍ,1,Noun,
ن س ر,nsr,nūn sīn rā,1564,71,and Nasr,23,وَنَسۡرًا‌ۚ‏,13,Proper noun,
ن س ف,nsf,nūn sīn fā,1563,20,(in) particles,97,نَسۡفًا‏,28,Noun,
ن س ف,nsf,nūn sīn fā,1563,20,certainly we will scatter it,97,لَـنَنۡسِفَنَّهٗ,25,Verb,
ن س ف,nsf,nūn sīn fā,1563,20,(into) particles,105,نَسۡفًاۙ‏,7,Noun,
ن س ف,nsf,nūn sīn fā,1563,20,Will blast them,105,يَنۡسِفُهَا,5,Verb,
ن س ف,nsf,nūn sīn fā,1563,77,are blown away,10,نُسِفَتۡۙ‏,3,Verb,
ن س ب,nsb,nūn sīn bā,1562,23,(there) will be relationship,101,اَنۡسَابَ,6,Noun,
ن س ب,nsb,nūn sīn bā,1562,25,blood relationship,54,نَسَبًا,8,Noun,
ن س ب,nsb,nūn sīn bā,1562,37,a relationship,158,نَسَبًا ؕ‌,5,Noun,
ن ك س,nks,nūn kāf sīn,1561,21,they were turned,65,نُكِسُوۡا,2,Verb,
ن ك س,nks,nūn kāf sīn,1561,32,(will) hang,12,نَاكِسُوۡا,5,Noun,
ن ك س,nks,nūn kāf sīn,1561,36,We reverse him,68,نُـنَكِّسۡهُ,3,Verb,
ن ح ر,nHr,nūn ḥā rā,1560,108,and sacrifice,2,وَانۡحَرۡؕ‏,3,Verb,
ن ض د,nDd,nūn ḍād dāl,1559,11,(in) layers,82,مَّنۡضُوۡدٍۙ‏,12,Noun,
ن ض د,nDd,nūn ḍād dāl,1559,50,arranged,10,نَّضِيۡدٌۙ‏,5,Adjective,
ن ض د,nDd,nūn ḍād dāl,1559,56,layered,29,مَّنۡضُوۡدٍۙ‏,2,Adjective,
ن ب ط,nbT,nūn bā ṭā,1558,4,draw correct conclusion (from) it,83,يَسۡتَنۡۢبِطُوۡنَهٗ,20,Verb,
م ر د,mrd,mīm rā dāl,1557,4,rebellious,117,مَّرِيۡدًاۙ‏,11,Adjective,
م ر د,mrd,mīm rā dāl,1557,9,They persist,101,مَرَدُوۡا,9,Verb,
م ر د,mrd,mīm rā dāl,1557,22,rebellious,3,مَّرِيۡدٍۙ‏,12,Adjective,
م ر د,mrd,mīm rā dāl,1557,27,made smooth,44,مُّمَرَّدٌ,15,Noun,
م ر د,mrd,mīm rā dāl,1557,37,rebellious,7,مَّارِدٍ‌ۚ‏,5,Noun,
م ح ن,mHn,mīm ḥā nūn,1556,49,Allah has tested,3,امۡتَحَنَ,10,Verb,
م ح ن,mHn,mīm ḥā nūn,1556,60,then examine them,10,فَامۡتَحِنُوۡهُنَّ‌ؕ,8,Verb,
م ه ل,mhl,mīm hā lām,1555,18,like molten brass,29,كَالۡمُهۡلِ,22,Noun,
م ه ل,mhl,mīm hā lām,1555,44,Like the murky oil,45,كَالۡمُهۡلِ ۛۚ,1,Noun,
م ه ل,mhl,mīm hā lām,1555,70,like molten copper,8,كَالۡمُهۡلِۙ‏,4,Noun,
م ه ل,mhl,mīm hā lām,1555,73,and allow them respite ,11,وَمَهِّلۡهُمۡ,5,Verb,
م ه ل,mhl,mīm hā lām,1555,86,Give respite to them ,17,اَمۡهِلۡهُمۡ,3,Verb,
م ه ل,mhl,mīm hā lām,1555,86,So give respite,17,فَمَهِّلِ,1,Verb,
ل ه م,lhm,lām hā mīm,1554,91,And He inspired it,8,فَاَلۡهَمَهَا,1,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,6,they reject,33,يَجۡحَدُوۡنَ‏,14,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,7,they reject,51,يَجۡحَدُوۡنَ‏,19,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,11,they rejected,59,جَحَدُوۡا,3,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,16,they reject,71,يَجۡحَدُوۡنَ‏,22,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,27,And they rejected,14,وَجَحَدُوۡا,1,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,29,reject,47,يَجۡحَدُ,16,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,29,reject,49,يَجۡحَدُ,11,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,31,deny,32,يَجۡحَدُ,17,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,40,rejecting,63,يَجۡحَدُوۡنَ‏,7,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,41,deny,15,يَجۡحَدُوۡنَ‏,25,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,41,reject,28,يَجۡحَدُوۡنَ‏,14,Verb,
ج ح د,jHd,jīm ḥā dāl,1553,46,rejecting,26,يَجۡحَدُوۡنَۙ,24,Verb,
ه ز ز,hzz,hā zāy zāy,1552,19,And shake,25,وَهُزِّىۡۤ,1,Verb,
ه ز ز,hzz,hā zāy zāy,1552,22,it gets stirred,5,اهۡتَزَّتۡ,63,Verb,
ه ز ز,hzz,hā zāy zāy,1552,27,moving,10,تَهۡتَزُّ,5,Verb,
ه ز ز,hzz,hā zāy zāy,1552,28,moving,31,تَهۡتَزُّ,6,Verb,
ه ز ز,hzz,hā zāy zāy,1552,41,it is stirred (to life),39,اهۡتَزَّتۡ,11,Verb,
ح ي د,Hyd,ḥā yā dāl,1551,50,avoiding,19,تَحِيۡدُ‏,9,Verb,
ح و ي,Hwy,ḥā wāw yā,1550,6,the entrails,146,الۡحَـوَايَاۤ,19,Noun,
ح و ي,Hwy,ḥā wāw yā,1550,87,dark,5,اَحۡوٰىؕ‏,3,Adjective,
ح و ت,Hwt,ḥā wāw tā,1549,7,their fish,163,حِيۡتَانُهُمۡ,14,Noun,
ح و ت,Hwt,ḥā wāw tā,1549,18,their fish,61,حُوۡتَهُمَا,6,Noun,
ح و ت,Hwt,ḥā wāw tā,1549,18,the fish,63,الۡحُوۡتَ ,9,Noun,
ح و ت,Hwt,ḥā wāw tā,1549,37,the fish,142,الۡحُوۡتُ,2,Noun,
ح و ت,Hwt,ḥā wāw tā,1549,68,(of) the fish,48,الۡحُوۡتِ‌ۘ,7,Noun,
ه و ر,hwr,hā wāw rā,1548,9,so it collapsed,109,فَانۡهَارَ,18,Verb,
ه و ر,hwr,hā wāw rā,1548,9,(about to) collapse,109,هَارٍ,17,Noun,
ح ط م,HTm,ḥā ṭā mīm,1547,27,lest not crush you,18,يَحۡطِمَنَّكُمۡ,14,Verb,
ح ط م,HTm,ḥā ṭā mīm,1547,39,debris,21,حُطَامًا‌ؕ,25,Noun,
ح ط م,HTm,ḥā ṭā mīm,1547,56,debris,65,حُطَامًا,4,Noun,
ح ط م,HTm,ḥā ṭā mīm,1547,57,debris,20,حُطٰمًا‌ؕ,25,Noun,
ح ط م,HTm,ḥā ṭā mīm,1547,104,the Crusher,4,الۡحُطَمَةِۖ‏,4,Noun,
ح ط م,HTm,ḥā ṭā mīm,1547,104,the Crusher (is),5,الۡحُطَمَةُؕ‏,4,Noun,
ح ص ر,HSr,ḥā ṣād rā,1546,2,you are held back,196,اُحۡصِرۡتُمۡ,6,Verb,
ح ص ر,HSr,ḥā ṣād rā,1546,2,are wrapped up,273,اُحۡصِرُوۡا,3,Verb,
ح ص ر,HSr,ḥā ṣād rā,1546,3,and chaste,39,وَّحَصُوۡرًا,17,Noun,
ح ص ر,HSr,ḥā ṣād rā,1546,4,restraining,90,حَصِرَتۡ,11,Verb,
ح ص ر,HSr,ḥā ṣād rā,1546,9,and besiege them,5,وَاحۡصُرُوۡهُمۡ,10,Verb,
ح ص ر,HSr,ḥā ṣād rā,1546,17,a prison-bed,8,حَصِيۡرًا‏,11,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,And (prohibited are) the ones who are married,24,وَّالۡمُحۡصَنٰتُ,1,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,desiring to be chaste,24,مُّحۡصِنِيۡنَ,19,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,they are married,25,اُحۡصِنَّ,36,Verb,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,the free chaste women,25,الۡمُحۡصَنٰتِ,44,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,the free chaste,25,الۡمُحۡصَنٰتِ,8,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,4,(They should be) chaste,25,مُحۡصَنٰتٍ,29,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,5,And the chaste women,5,وَالۡمُحۡصَنٰتُ,14,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,5,and the chaste women,5,وَالۡمُحۡصَنٰتُ,17,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,5,being chaste,5,مُحۡصِنِيۡنَ,27,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,12,you (will) store,48,تُحۡصِنُوۡنَ‏,15,Verb,
ح ص ن,HSn,ḥā ṣād nūn,1545,21,to protect you,80,لِتُحۡصِنَكُمۡ,5,Verb,
ح ص ن,HSn,ḥā ṣād nūn,1545,21,guarded,91,اَحۡصَنَتۡ,2,Verb,
ح ص ن,HSn,ḥā ṣād nūn,1545,24,the chaste women,4,الۡمُحۡصَنٰتِ,3,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,24,the chaste women,23,الۡمُحۡصَنٰتِ,4,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,24,chastity,33,تَحَصُّنًا,35,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,59,their fortresses,2,حُصُوۡنُهُمۡ,20,Noun,
ح ص ن,HSn,ḥā ṣād nūn,1545,59,fortified,14,مُّحَصَّنَةٍ,7,Adjective,
ح ص ن,HSn,ḥā ṣād nūn,1545,66,guarded,12,اَحۡصَنَتۡ,5,Verb,
ح ص د,HSd,ḥā ṣād dāl,1544,6,(of) its harvest,141,حَصَادِهٖ‌‌ۖ,25,Noun,
ح ص د,HSd,ḥā ṣād dāl,1544,10,a harvest clean-mown,24,حَصِيۡدًا,34,Noun,
ح ص د,HSd,ḥā ṣād dāl,1544,11,and (some) mown,100,وَّحَصِيۡدٌ‏,9,Noun,
ح ص د,HSd,ḥā ṣād dāl,1544,12,you reap,47,حَصَدتُّمۡ,7,Verb,
ح ص د,HSd,ḥā ṣād dāl,1544,21,reaped,15,حَصِيۡدًا,7,Noun,
ح ص د,HSd,ḥā ṣād dāl,1544,50,(for) the harvest,9,الۡحَصِيۡدِۙ‏,10,Noun,
ح ص ب,HSb,ḥā ṣād bā,1543,17,a storm of stones,68,حَاصِبًا,10,Noun,
ح ص ب,HSb,ḥā ṣād bā,1543,21,(are) firewood,98,حَصَبُ,7,Noun,
ح ص ب,HSb,ḥā ṣād bā,1543,29,a violent storm,40,حَاصِبًا‌ۚ,8,Noun,
ح ص ب,HSb,ḥā ṣād bā,1543,54,a storm of stones,34,حَاصِبًا,4,Noun,
ح ص ب,HSb,ḥā ṣād bā,1543,67,a storm of stones,17,حَاصِبًا‌ؕ,9,Noun,
ح ر س,Hrs,ḥā rā sīn,1542,72,guards,8,حَرَسًا,6,Noun,
ح ر د,Hrd,ḥā rā dāl,1541,68,determination,25,حَرۡدٍ,3,Noun,
ه ر ب,hrb,hā rā bā,1540,72,(by) flight,12,هَرَبًاۙ‏,11,Noun,
ه م ر,hmr,hā mīm rā,1539,54,pouring down,11,مُّنۡهَمِرٍۖ‏,5,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,6,boiling water,70,حَمِيۡمٍ,40,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,10,boiling fluids,4,حَمِيۡمٍ,23,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,22,[the] scalding water,19,الۡحَمِيۡمُ‌ۚ‏,17,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,26,close,101,حَمِيۡمٍ‏,3,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,37,boiling water,67,حَمِيۡمٍ‌ۚ‏,7,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,38,boiling fluid,57,حَمِيۡمٌ,3,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,40,intimate friend,18,حَمِيۡمٍ,12,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,40,the boiling water,72,الۡحَمِيۡمِ ۙ ,2,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,41,intimate,34,حَمِيۡمٌ‏,17,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,44,(of) scalding water,46,الۡحَمِيۡمِ‏,2,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,44,(of) the scalding water,48,الۡحَمِيۡمِؕ‏,7,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,47,boiling,15,حَمِيۡمًا,42,Adjective,
ح م م,Hmm,ḥā mīm mīm,1538,55,scalding water,44,حَمِيۡمٍ,4,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,56,and scalding water,42,وَّحَمِيۡمٍۙ‏,3,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,56,black smoke,43,يَّحۡمُوۡمٍۙ‏,3,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,56,the scalding water,54,الۡحَمِيۡمِ‌ۚ‏,4,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,56,(the) scalding water,93,حَمِيۡمٍۙ‏,3,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,69,any devoted friend,35,حَمِيۡمٌۙ‏,5,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,70,a friend,10,حَمِيۡمٌ,3,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,70,(about) a friend,10,حَمِيۡمًاۚ ۖ‏,4,Noun,
ح م م,Hmm,ḥā mīm mīm,1538,78,scalding water,25,حَمِيۡمًا,2,Noun,
ه م د,hmd,hā mīm dāl,1537,22,barren,5,هَامِدَةً,58,Noun,
ه ل ل,hll,hā lām lām,1536,2,has been dedicated,173,اُهِلَّ,9,Verb,
ه ل ل,hll,hā lām lām,1536,2,the new moons,189,الۡاَهِلَّةِ‌ؕ,3,Noun,
ه ل ل,hll,hā lām lām,1536,5,has been dedicated,3,اُهِلَّ,8,Verb,
ه ل ل,hll,hā lām lām,1536,6,[is] dedicated,145,اُهِلَّ,26,Verb,
ه ل ل,hll,hā lām lām,1536,16,has been dedicated,115,اُهِلَّ,9,Verb,
ه ج ر,hjr,hā jīm rā,1535,2,emigrated,218,هَاجَرُوۡا,5,Verb,
ه ج ر,hjr,hā jīm rā,1535,3,emigrated,195,هَاجَرُوۡا,18,Verb,
ه ج ر,hjr,hā jīm rā,1535,4,and forsake them,34,وَاهۡجُرُوۡهُنَّ,26,Verb,
ه ج ر,hjr,hā jīm rā,1535,4,they emigrate,89,يُهَاجِرُوۡا,13,Verb,
ه ج ر,hjr,hā jīm rā,1535,4,so that you (could) emigrate,97,فَتُهَاجِرُوۡا,21,Verb,
ه ج ر,hjr,hā jīm rā,1535,4,(as) an emigrant,100,مُهَاجِرًا,16,Noun,
ه ج ر,hjr,hā jīm rā,1535,4,emigrates,100,يُّهَاجِرۡ,2,Verb,
ه ج ر,hjr,hā jīm rā,1535,8,and emigrated,72,وَهَاجَرُوۡا,4,Verb,
ه ج ر,hjr,hā jīm rā,1535,8,emigrate,72,يُهَاجِرُوۡا,21,Verb,
ه ج ر,hjr,hā jīm rā,1535,8,they emigrate,72,يُهَاجِرُوۡا‌ۚ,29,Verb,
ه ج ر,hjr,hā jīm rā,1535,8,and emigrated,74,وَهَاجَرُوۡا,3,Verb,
ه ج ر,hjr,hā jīm rā,1535,8,and emigrated,75,وَهَاجَرُوۡا,5,Verb,
ه ج ر,hjr,hā jīm rā,1535,9,and emigrated,20,وَهَاجَرُوۡا,3,Verb,
ه ج ر,hjr,hā jīm rā,1535,9,the emigrants,100,الۡمُهٰجِرِيۡنَ,4,Noun,
ه ج ر,hjr,hā jīm rā,1535,9,and the emigrants,117,وَالۡمُهٰجِرِيۡنَ,6,Noun,
ه ج ر,hjr,hā jīm rā,1535,16,emigrated,41,هَاجَرُوۡا,2,Verb,
ه ج ر,hjr,hā jīm rā,1535,16,emigrated,110,هَاجَرُوۡا,5,Verb,
ه ج ر,hjr,hā jīm rā,1535,19,so leave me,46,وَاهۡجُرۡنِىۡ,11,Verb,
ه ج ر,hjr,hā jīm rā,1535,22,emigrated,58,هَاجَرُوۡا,2,Verb,
ه ج ر,hjr,hā jīm rā,1535,23,speaking evil,67,تَهۡجُرُوۡنَ‏,4,Verb,
ه ج ر,hjr,hā jīm rā,1535,24,and the emigrants,22,وَالۡمُهٰجِرِيۡنَ,12,Noun,
ه ج ر,hjr,hā jīm rā,1535,25,(as) a forsaken thing,30,مَهۡجُوۡرًا‏,9,Noun,
ه ج ر,hjr,hā jīm rā,1535,29,emigrating,26,مُهَاجِرٌ,6,Noun,
ه ج ر,hjr,hā jīm rā,1535,33,and the emigrants,6,وَالۡمُهٰجِرِيۡنَ,18,Noun,
ه ج ر,hjr,hā jīm rā,1535,33,emigrated,50,هَاجَرۡنَ,26,Verb,
ه ج ر,hjr,hā jīm rā,1535,59,emigrants,8,الۡمُهٰجِرِيۡنَ,2,Adjective,
ه ج ر,hjr,hā jīm rā,1535,59,emigrated,9,هَاجَرَ,9,Verb,
ه ج ر,hjr,hā jīm rā,1535,60,(as) emigrants,10,مُهٰجِرٰتٍ,7,Noun,
ه ج ر,hjr,hā jīm rā,1535,73,and avoid them,10,وَاهۡجُرۡهُمۡ,5,Verb,
ه ج ر,hjr,hā jīm rā,1535,73,an avoidance,10,هَجۡرًا,6,Noun,
ه ج ر,hjr,hā jīm rā,1535,74,avoid,5,فَاهۡجُرۡۙ‏,2,Verb,
ه د م,hdm,hā dāl mīm,1534,22,surely (would) have been demolished,40,لَّهُدِّمَتۡ,18,Verb,
ح ض ض,HDD,ḥā ḍād ḍād,1533,69,feel the urge,34,يَحُضُّ,2,Verb,
ح ض ض,HDD,ḥā ḍād ḍād,1533,89,you feel the urge,18,تَحٰٓضُّوۡنَ,2,Verb,
ح ض ض,HDD,ḥā ḍād ḍād,1533,107,feel the urge,3,يَحُضُّ,2,Verb,
ه د د,hdd,hā dāl dāl,1532,19,(in) devastation,90,هَدًّاۙ‏,9,Noun,
ح ب ط,HbT,ḥā bā ṭā,1531,2,became worthless,217,حَبِطَتۡ,47,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,3,became worthless,22,حَبِطَتۡ,3,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,5,(are) wasted,5,حَبِطَ,37,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,5,Became worthless,53,حَبِطَتۡ,12,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,6,surely (would be) worthless,88,لَحَبِطَ,12,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,7,worthless,147,حَبِطَتۡ,6,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,9,worthless,17,حَبِطَتۡ,13,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,9,worthless,69,حَبِطَتۡ,25,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,11,And (has) ne in vain,16,وَحَبِطَ,9,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,18,So (are) vain,105,فَحَبِطَتۡ,7,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,33,so Allah made worthless,19,فَاَحۡبَطَ,28,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,39,surely, will become worthless,65,لَيَحۡبَطَنَّ,10,Verb
ح ب ط,HbT,ḥā bā ṭā,1531,47,so He has made worthless,9,فَاَحۡبَطَ,7,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,47,so He made worthless,28,فَاَحۡبَطَ,9,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,47,and He will make worthless,32,وَسَيُحۡبِطُ,20,Verb,
ح ب ط,HbT,ḥā bā ṭā,1531,49,become worthless,2,تَحۡبَطَ,18,Verb,
ف ز ز,fzz,fā zāy zāy,1530,17,And incite,64,وَاسۡتَفۡزِزۡ,1,Verb,
ف ز ز,fzz,fā zāy zāy,1530,17,(to) scare you,76,لَيَسۡتَفِزُّوۡنَكَ,3,Verb,
ف ز ز,fzz,fā zāy zāy,1530,17,drive them out,103,يَّسۡتَفِزَّهُمۡ,3,Verb,
ف ط ر,fTr,fā ṭā rā,1529,6,Creator,14,فَاطِرِ,6,Noun,
ف ط ر,fTr,fā ṭā rā,1529,6,created,79,فَطَرَ,5,Verb,
ف ط ر,fTr,fā ṭā rā,1529,11,created me,51,فَطَرَنِىۡ ؕ,11,Verb,
ف ط ر,fTr,fā ṭā rā,1529,12,Creator,101,فَاطِرَ,10,Noun,
ف ط ر,fTr,fā ṭā rā,1529,14,(the) Creator,10,فَاطِرِ,6,Noun,
ف ط ر,fTr,fā ṭā rā,1529,17,created you,51,فَطَرَكُمۡ,12,Verb,
ف ط ر,fTr,fā ṭā rā,1529,19,get torn,90,يَتَفَطَّرۡنَ,3,Verb,
ف ط ر,fTr,fā ṭā rā,1529,20,created us,72,فَطَرَنَا‌,10,Verb,
ف ط ر,fTr,fā ṭā rā,1529,21,created them,56,فَطَرَهُنَّ‌ۖ,8,Verb,
ف ط ر,fTr,fā ṭā rā,1529,30,He has created,30,فَطَرَ,8,Verb,
ف ط ر,fTr,fā ṭā rā,1529,30,Nature,30,فِطۡرَتَ,5,Noun,
ف ط ر,fTr,fā ṭā rā,1529,35,Originator,1,فَاطِرِ,3,Noun,
ف ط ر,fTr,fā ṭā rā,1529,36,created me,22,فَطَرَنِىۡ,6,Verb,
ف ط ر,fTr,fā ṭā rā,1529,39,Creator,46,فَاطِرَ,3,Noun,
ف ط ر,fTr,fā ṭā rā,1529,42,break up,5,يَتَفَطَّرۡنَ,3,Verb,
ف ط ر,fTr,fā ṭā rā,1529,42,(The) Creator,11,فَاطِرُ,1,Noun,
ف ط ر,fTr,fā ṭā rā,1529,43,created me,27,فَطَرَنِىۡ,3,Verb,
ف ط ر,fTr,fā ṭā rā,1529,67,flaw,3,فُطُوۡرٍ‏,18,Noun,
ف ط ر,fTr,fā ṭā rā,1529,73,(will) break apart,18,مُنۡفَطِرٌۢ,2,Noun,
ف ط ر,fTr,fā ṭā rā,1529,82,(is) cleft asunder,1,انْفَطَرَتۡۙ‏,3,Verb,
